"","PWSID","Survey","Year","SectionName","QuestionName","QuestionResults","SurveyID","SectionID","QuestionID","Pk","QCat"
"2456","CA5610700","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2457","CA5610701","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2458","CA5610702","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2459","CA5700508","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2460","CA5700504","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2461","CA5700509","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2462","CA5700506","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2463","CA5700510","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2464","CA5700518","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2465","CA5700514","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2466","CA5700521","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2467","CA5700528","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2468","CA5700522","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2469","CA5700532","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2470","CA5700523","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2471","CA5700539","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2472","CA5700537","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2473","CA5700542","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2474","CA5700552","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2475","CA5700543","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2476","CA5700554","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2477","CA5700553","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2478","CA5700555","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2479","CA5700556","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2480","CA5700562","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2481","CA5700568","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2482","CA5700571","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2483","CA5700575","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2484","CA5700588","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2485","CA5700577","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2486","CA5700597","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2487","CA5700584","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2488","CA5700600","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2489","CA5700608","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2490","CA5700616","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2491","CA5700615","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2492","CA5700623","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2493","CA5700636","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2494","CA5700643","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2495","CA5700642","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2496","CA5700649","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2497","CA5700653","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2498","CA5700652","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2499","CA5700673","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2500","CA5700700","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2501","CA5700701","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2502","CA5700702","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2503","CA5700712","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2504","CA5700707","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2505","CA5700713","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2506","CA5700714","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2507","CA5700728","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2508","CA5700734","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2509","CA5700729","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2510","CA5700737","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2511","CA5700730","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2512","CA5700751","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2513","CA5700754","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2514","CA5700761","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2515","CA5700757","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2516","CA5700763","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2517","CA5700764","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2518","CA5700773","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2519","CA5700774","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2520","CA5700778","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2521","CA5700784","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2522","CA5700785","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2523","CA5700788","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2524","CA5700787","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2525","CA5700791","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2526","CA5510015","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2527","CA5510016","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2528","CA5510021","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2529","CA5510023","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2530","CA5510024","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2531","CA5510025","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2532","CA5510026","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2533","CA5510028","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2534","CA5510500","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2535","CA5510033","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2536","CA5510502","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2537","CA5510503","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2538","CA5510504","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2539","CA5510851","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2540","CA5510852","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","na",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2541","CA5601104","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2542","CA5601105","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Yes",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2543","CA5601106","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2544","CA5601110","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2545","CA5601116","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2546","CA5601119","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2547","CA5601117","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","We rarely shut off a meter.  Not an issue for us.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2548","CA5601120","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2549","CA5601122","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2550","CA5601134","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2551","CA5601125","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2552","CA5601137","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2553","CA5601135","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2554","CA5601139","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2555","CA5601141","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2556","CA5601201","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2557","CA5601144","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2558","CA5601401","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2559","CA5601301","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2560","CA5601306","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2561","CA5601405","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2562","CA5601605","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2563","CA5601701","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2564","CA5601706","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2565","CA5601716","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2566","CA5601721","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2567","CA5602101","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2568","CA5601725","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2569","CA5602103","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2570","CA5602104","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Less than 200 conections & no shut-offs",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2571","CA5602108","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2572","CA5602109","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2573","CA5602110","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2574","CA5602111","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","The bill is received by 1st of month.  It is due by the 20th of the month.  If and when they are 60 days behind in payment, we mail them shut-off notice.  If they pay within 5 days of receiving shut-off notice, then it is not shut off.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2575","CA5602117","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2576","CA5602115","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","we have less than 200 connections",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2577","CA5602120","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","We do not have residential customers.",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2578","CA5602130","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2579","CA5602132","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2580","CA5602133","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2581","CA5602140","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2582","CA5602302","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2583","CA5602403","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments","Nontransient noncommunity water system",22,6,78411,"Water Rates and Deliveries-78411","WR"
"2584","CA5602406","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2585","CA5602407","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2586","CA5602408","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2587","CA5602512","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2588","CA5602513","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2589","CA5602514","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2590","CA5602516","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2591","CA5602656","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2592","CA5603116","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2593","CA5603117","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
"2594","CA5603118","SWS",2018,"Water Rates and Deliveries","WR SHUT_OFFS Comments",NA,22,6,78411,"Water Rates and Deliveries-78411","WR"
